record_id,gender,gaming_platform,age_group,game_genre,primary_game,daily_gaming_hours,sleep_status,sleep_hours,sleep_disruption_frequency,mood_swing_frequency,gaming_addiction_risk_level,academic_work_performance,grades_gpa,work_productivity_score,exercise_hours_weekly,social_isolation_score,eye_strain,back_neck_pain,monthly_game_spending_usd
GD0830,Male,Mobile,19-24,"Mobile Games","PUBG Mobile",7.6,Fair,5.7,Rarely,Often,Moderate,Good,3.53,6,6.4,3,TRUE,FALSE,80.72
GD0831,Female,Multi-platform,19-24,"Battle Royale",Warzone,6.4,Poor,5.4,Sometimes,Sometimes,Moderate,Average,2.18,2,7.3,4,TRUE,FALSE,18.13
GD0832,Male,Multi-platform,19-24,"Battle Royale",Warzone,5,Poor,5.1,Never,Often,Low,"Below Average",,7,8.4,4,TRUE,FALSE,120.77
GD0833,Female,PC,19-24,Strategy,"Age of Empires",4.2,Poor,5.3,Never,Sometimes,Low,Average,3.38,8,7.5,1,FALSE,FALSE,28.98
GD0834,Female,Multi-platform,19-24,Strategy,"Civilization VI",10.2,Poor,5.1,Never,Sometimes,Severe,"Below Average",,5,3.1,8,TRUE,TRUE,307.08
GD0835,Male,Mobile,19-24,MOBA,"Mobile Legends",5.1,Fair,6.5,Often,Never,Low,"Below Average",2.29,3,7.1,3,TRUE,FALSE,111.43
GD0836,Female,Multi-platform,19-24,"Battle Royale",Fortnite,8.1,Fair,5.7,Never,Never,Severe,Poor,1.79,5,7.8,6,FALSE,TRUE,47.01
GD0837,Male,Mobile,19-24,"Mobile Games","Clash of Clans",6.9,"Very Poor",3.5,Sometimes,Sometimes,High,Poor,2.07,2,5.2,3,TRUE,FALSE,127.17
GD0838,Male,Multi-platform,19-24,"Mobile Games","Genshin Impact",4.5,Fair,6.6,Sometimes,Often,Low,Average,,5,8.5,2,TRUE,FALSE,145.25
GD0839,Female,Multi-platform,13-18,RPG,"Elden Ring",6.1,Fair,6.6,Rarely,Often,Moderate,Excellent,3.87,,7.4,4,TRUE,FALSE,31.46
GD0840,Other,Multi-platform,25-30,FPS,"Call of Duty",8.8,"Very Poor",3.4,Rarely,Daily,Severe,Average,,10,6,6,FALSE,TRUE,66.85
GD0841,Female,PC,19-24,MMO,"World of Warcraft",5.3,Fair,5.7,Often,Never,Low,"Below Average",1.54,9,5.7,5,TRUE,FALSE,36.25
GD0842,Male,Multi-platform,13-18,FPS,"Call of Duty",9,Fair,5.8,Rarely,Rarely,Severe,Poor,2.8,,7,6,FALSE,TRUE,315.72
GD0843,Male,PC,19-24,Strategy,"StarCraft II",8.3,"Very Poor",3.8,Always,Sometimes,Low,Failing,,4,7.6,5,TRUE,FALSE,14.06
GD0844,Male,PC,19-24,FPS,CS:GO,0.7,Fair,7,Always,Rarely,Low,Good,2.36,5,8.3,1,FALSE,FALSE,16.79
GD0845,Male,PC,19-24,Strategy,"StarCraft II",10.9,Fair,5.7,Always,Never,Severe,Good,2.39,5,4.6,7,TRUE,TRUE,486.86
GD0846,Female,Multi-platform,19-24,Strategy,"Civilization VI",10.1,Poor,4.1,Always,Rarely,High,"Below Average",3.04,2,5.2,8,TRUE,TRUE,216.97
GD0847,Female,Multi-platform,19-24,MMO,"Elder Scrolls Online",5.7,Fair,6.1,Rarely,Sometimes,Low,"Below Average",3.04,9,5,4,TRUE,TRUE,45.63
GD0848,Male,PC,19-24,MMO,"World of Warcraft",7,Fair,5.9,Rarely,Often,High,Failing,3.46,6,5.6,5,TRUE,TRUE,100.91
GD0849,Male,PC,19-24,MOBA,"League of Legends",7.3,Fair,5.6,Often,Sometimes,Low,Poor,,4,8.5,3,FALSE,TRUE,29.85
GD0850,Female,Multi-platform,19-24,Strategy,"Civilization VI",6.1,Fair,6.4,Never,Often,Moderate,Poor,3.62,8,5.1,4,FALSE,TRUE,102.56
GD0851,Male,PC,19-24,MOBA,"League of Legends",7.1,"Very Poor",3.7,Never,Never,High,Average,,5,6.4,4,TRUE,FALSE,89.72
GD0852,Female,Multi-platform,13-18,RPG,Skyrim,4.1,Fair,6.2,Rarely,Never,Low,Excellent,2.62,,9.6,3,FALSE,FALSE,47
GD0853,Female,Multi-platform,19-24,MMO,"Final Fantasy XIV",4.5,Fair,5.7,Often,Sometimes,Low,Average,,9,7.1,3,TRUE,FALSE,40.72
GD0854,Other,Multi-platform,19-24,RPG,"Cyberpunk 2077",5.2,Fair,5.9,Rarely,Daily,Low,Average,3.62,6,6.8,3,TRUE,FALSE,27.48
GD0855,Male,PC,13-18,Strategy,"StarCraft II",2.3,Good,7.9,Rarely,Daily,Low,Excellent,3.38,,10.8,1,FALSE,FALSE,40.47
GD0856,Other,PC,25-30,MOBA,"Dota 2",9.1,Fair,5.7,Never,Never,Moderate,"Below Average",,9,6.7,6,TRUE,FALSE,413.14
GD0857,Male,PC,13-18,MMO,"World of Warcraft",8.2,Poor,5.2,Never,Rarely,High,"Below Average",3.83,,6.1,8,TRUE,FALSE,75.11
GD0858,Male,Multi-platform,19-24,MMO,"Final Fantasy XIV",4.5,Fair,6.6,Often,Often,Low,Good,2.23,6,6.2,4,TRUE,FALSE,25.62
GD0859,Male,Multi-platform,25-30,"Battle Royale",Fortnite,6.3,Fair,6.5,Rarely,Sometimes,Moderate,Excellent,,1,5.1,3,TRUE,FALSE,90.63
GD0860,Female,Multi-platform,19-24,MMO,"Elder Scrolls Online",6.1,Fair,5.9,Sometimes,Often,Low,"Below Average",,1,5.4,4,TRUE,FALSE,49.79
GD0861,Male,Mobile,19-24,"Mobile Games","Clash of Clans",8.1,"Very Poor",3.3,Always,Sometimes,Severe,Failing,3.11,3,6.2,6,FALSE,FALSE,84.8
GD0862,Female,Mobile,19-24,"Mobile Games","PUBG Mobile",5.6,Poor,5.2,Never,Never,Moderate,"Below Average",,5,5.2,4,FALSE,TRUE,98.62
GD0863,Male,Mobile,19-24,MOBA,"Mobile Legends",0.6,Good,7.8,Always,Sometimes,Low,Average,3.18,1,8.9,2,FALSE,FALSE,20.33
GD0864,Male,PC,19-24,MOBA,"League of Legends",6.6,Fair,6,Sometimes,Rarely,Moderate,"Below Average",2.36,3,6.7,5,TRUE,FALSE,60.38
GD0865,Male,Mobile,13-18,"Mobile Games","PUBG Mobile",8,Poor,4.5,Often,Sometimes,High,"Below Average",3,,5.3,5,TRUE,TRUE,14.54
GD0866,Male,Multi-platform,19-24,"Mobile Games","Genshin Impact",14.7,"Very Poor",3.5,Never,Often,High,"Below Average",2.28,5,1.3,10,TRUE,TRUE,178.29
GD0867,Female,Multi-platform,19-24,"Battle Royale","Apex Legends",8.2,Poor,5,Often,Rarely,Severe,"Below Average",,5,5.7,5,TRUE,FALSE,140.71
GD0868,Female,Mobile,19-24,"Mobile Games","Candy Crush",4.3,Fair,6.3,Rarely,Daily,Low,"Below Average",3.87,3,8.5,2,FALSE,FALSE,24.27
GD0869,Male,PC,13-18,FPS,CS:GO,3.8,Fair,6.3,Sometimes,Never,Low,"Below Average",1.12,,9.3,2,FALSE,FALSE,26
GD0870,Male,Multi-platform,13-18,"Mobile Games","Genshin Impact",5.8,Fair,6.4,Always,Often,Low,Average,1.49,,6.8,4,TRUE,TRUE,10.29
GD0871,Male,Mobile,13-18,MOBA,"Mobile Legends",2.9,Good,8.5,Sometimes,Daily,Low,Good,2.27,,9.1,2,FALSE,FALSE,36
GD0872,Male,Multi-platform,13-18,"Battle Royale",Warzone,4.9,Fair,6.1,Often,Sometimes,Low,Excellent,1.78,,7.1,3,TRUE,FALSE,128.35
GD0873,Male,Multi-platform,13-18,"Battle Royale",PUBG,6.7,"Very Poor",3.4,Rarely,Never,Moderate,"Below Average",2.99,,7.5,4,TRUE,FALSE,10.6
GD0874,Female,Multi-platform,25-30,"Battle Royale",Fortnite,9.5,Poor,4.7,Sometimes,Daily,Severe,"Below Average",,1,5.5,7,FALSE,FALSE,204.58
GD0875,Male,PC,13-18,MMO,"World of Warcraft",5.7,Fair,6,Often,Never,Low,"Below Average",2.59,,6.5,4,FALSE,TRUE,30.98
GD0876,Male,Multi-platform,19-24,FPS,Overwatch,7.1,Poor,4.2,Always,Daily,High,Failing,2.85,7,6.6,4,FALSE,TRUE,78.44
GD0877,Female,Mobile,25-30,"Mobile Games","PUBG Mobile",7.5,"Very Poor",3.4,Often,Sometimes,Moderate,Average,,3,6.4,5,TRUE,TRUE,143.89
GD0878,Female,Multi-platform,19-24,RPG,"Elden Ring",4.9,Fair,6.9,Rarely,Sometimes,Low,Average,1.42,3,9,2,TRUE,FALSE,85.49
GD0879,Female,Multi-platform,19-24,"Battle Royale",Fortnite,5,Fair,5.9,Never,Daily,Low,Average,1.85,1,8.2,3,TRUE,FALSE,48.66
GD0880,Female,Mobile,13-18,"Mobile Games","Candy Crush",2,Good,8.5,Sometimes,Often,Low,Good,3.34,,8.2,1,FALSE,FALSE,14.51
GD0881,Male,PC,13-18,MMO,"World of Warcraft",5.8,Fair,5.8,Rarely,Daily,Moderate,Average,2.9,,7.5,5,TRUE,TRUE,40.86
GD0882,Male,PC,19-24,MMO,"World of Warcraft",4.9,Fair,6.6,Often,Sometimes,Low,Average,1.5,1,7.2,5,TRUE,FALSE,104.88
GD0883,Female,PC,25-30,Strategy,"StarCraft II",1.9,Good,8.5,Always,Never,Low,Good,,3,7.5,1,FALSE,FALSE,19.61
GD0884,Female,PC,25-30,MOBA,"Dota 2",4.9,Fair,6.9,Always,Sometimes,Low,Good,,10,6.3,5,FALSE,FALSE,109.21
GD0885,Male,Multi-platform,19-24,MMO,"Elder Scrolls Online",2.6,Good,7.2,Often,Rarely,Low,Good,2.22,4,7.8,1,FALSE,FALSE,35.73
GD0886,Male,Multi-platform,13-18,Strategy,"Civilization VI",1,Good,8.2,Sometimes,Rarely,Low,Poor,3.18,,11.3,1,FALSE,FALSE,42.85
GD0887,Female,Multi-platform,19-24,"Mobile Games","Genshin Impact",3.9,Fair,5.9,Always,Daily,Low,"Below Average",3.15,7,6.3,1,FALSE,FALSE,29.14
GD0888,Male,PC,19-24,MMO,"World of Warcraft",6.4,Fair,5.6,Never,Often,Moderate,Average,1.88,10,6,4,TRUE,TRUE,126.52
GD0889,Female,Multi-platform,13-18,Strategy,"Civilization VI",9.5,Poor,4.4,Rarely,Never,Moderate,Good,1.61,,4.7,6,TRUE,TRUE,133.69
GD0890,Other,Multi-platform,19-24,Strategy,"Civilization VI",7.4,Fair,5.6,Never,Sometimes,High,"Below Average",2.55,1,6.8,4,TRUE,TRUE,101.34
GD0891,Female,Multi-platform,25-30,"Battle Royale","Apex Legends",6.1,Fair,6.4,Rarely,Often,Low,Excellent,,7,5.6,5,TRUE,FALSE,67.49
GD0892,Male,PC,25-30,Strategy,"Age of Empires",5.4,Fair,6.4,Rarely,Never,Low,Good,,2,8.3,6,FALSE,FALSE,49.34
GD0893,Male,Multi-platform,13-18,Strategy,"Civilization VI",7.2,Poor,4.6,Rarely,Often,Moderate,Poor,1.4,,6.2,3,FALSE,FALSE,59.25
GD0894,Male,PC,19-24,MMO,"World of Warcraft",1.7,Good,8.3,Rarely,Rarely,Low,"Below Average",1.44,9,8.8,1,FALSE,FALSE,0.8
GD0895,Male,Multi-platform,19-24,FPS,"Call of Duty",9.5,Poor,5.4,Always,Daily,Severe,Poor,2.79,2,7.5,6,TRUE,FALSE,72.16
GD0896,Male,Multi-platform,25-30,FPS,"Call of Duty",14.7,Poor,4.2,Sometimes,Daily,Severe,Failing,,5,2.4,10,FALSE,TRUE,380.97
GD0897,Other,Mobile,19-24,MOBA,"Mobile Legends",5.8,Fair,6.5,Never,Sometimes,Moderate,Good,1.13,9,7.7,4,TRUE,FALSE,114.03
GD0898,Male,Multi-platform,19-24,Strategy,"Civilization VI",1.9,Good,7.2,Often,Rarely,Low,Good,,6,10.9,2,FALSE,FALSE,5.62
GD0899,Male,Mobile,19-24,"Mobile Games","Candy Crush",4.3,Poor,5.2,Sometimes,Daily,Low,Excellent,2.47,9,7.9,1,FALSE,FALSE,33.26
GD0900,Male,Multi-platform,13-18,RPG,"Elden Ring",6.6,Poor,4.1,Never,Sometimes,Moderate,Failing,1.3,,5.9,4,TRUE,FALSE,92.99
GD0901,Male,Multi-platform,19-24,MMO,"Final Fantasy XIV",6.3,Poor,5.1,Always,Sometimes,Moderate,Good,2.01,6,7,3,TRUE,TRUE,14.97
GD0902,Male,Multi-platform,13-18,"Mobile Games","Genshin Impact",2.8,Good,7.2,Rarely,Sometimes,Low,Good,3.36,,10.2,2,FALSE,FALSE,49.53
GD0903,Male,PC,13-18,MOBA,"Dota 2",8.1,Poor,4.9,Often,Daily,High,Average,2.72,,6.4,4,TRUE,FALSE,60.41
GD0904,Male,Mobile,25-30,"Mobile Games","Candy Crush",6.6,Poor,5.1,Sometimes,Rarely,Moderate,Poor,,6,6.1,5,TRUE,FALSE,59.86
GD0905,Female,PC,19-24,MOBA,"League of Legends",5.8,Fair,6.2,Rarely,Often,Moderate,Average,3.39,9,5.8,3,TRUE,TRUE,107.95
GD0906,Male,Multi-platform,19-24,FPS,"Call of Duty",1.9,Good,7.6,Sometimes,Rarely,Low,Excellent,1.69,9,10.5,2,FALSE,FALSE,16.99
GD0907,Female,PC,19-24,MOBA,"Dota 2",4.3,Fair,6.9,Always,Daily,Low,Excellent,,6,6.1,1,FALSE,FALSE,33.21
GD0908,Male,Multi-platform,19-24,MMO,"Elder Scrolls Online",5.4,Fair,6.9,Sometimes,Sometimes,Low,Excellent,2.08,8,8.6,3,TRUE,FALSE,69.06
GD0909,Male,Mobile,13-18,"Mobile Games","PUBG Mobile",12,Fair,5.8,Rarely,Daily,Severe,Poor,3.02,,2.4,7,TRUE,FALSE,405.19
GD0910,Male,Multi-platform,19-24,MMO,"Final Fantasy XIV",8.8,"Very Poor",3.5,Sometimes,Sometimes,Severe,"Below Average",3.73,10,6.5,6,TRUE,FALSE,456.77
GD0911,Other,Multi-platform,19-24,RPG,"Elden Ring",3.9,Fair,6.8,Sometimes,Rarely,Low,Average,3.63,1,6.5,2,FALSE,FALSE,45.92
GD0912,Male,Multi-platform,19-24,RPG,"Cyberpunk 2077",11.6,"Very Poor",3.7,Never,Sometimes,High,Failing,2.96,8,4.1,8,TRUE,FALSE,131.29
GD0913,Male,Multi-platform,25-30,FPS,"Call of Duty",5.2,Poor,5.3,Often,Daily,Low,Good,,2,8.2,3,TRUE,FALSE,12.79
GD0914,Male,PC,19-24,FPS,CS:GO,4.1,Poor,5.2,Sometimes,Never,Low,Good,3.98,9,6.1,3,FALSE,FALSE,1.99
GD0915,Male,Mobile,25-30,MOBA,"Mobile Legends",9.3,Poor,4.4,Sometimes,Sometimes,Severe,Poor,,6,4,4,TRUE,FALSE,458.97
GD0916,Male,Multi-platform,19-24,"Battle Royale",Warzone,2.5,Good,7.4,Never,Daily,Low,Average,1.5,9,9.7,3,FALSE,FALSE,45.05
GD0917,Male,Multi-platform,19-24,"Battle Royale",Warzone,3.6,Fair,5.6,Never,Never,Low,"Below Average",1.76,10,8.3,1,FALSE,FALSE,1.38
GD0918,Female,PC,19-24,Strategy,"StarCraft II",8.9,Fair,5.9,Sometimes,Rarely,Severe,Failing,2.44,5,5.6,5,TRUE,FALSE,190.37
GD0919,Male,Mobile,19-24,MOBA,"Mobile Legends",4.7,Fair,5.9,Sometimes,Rarely,Low,Average,3.63,8,8.2,4,TRUE,FALSE,79.06
GD0920,Female,Multi-platform,19-24,FPS,"Call of Duty",6.3,Fair,6.8,Rarely,Never,Moderate,Average,2.05,2,7.8,5,TRUE,TRUE,50.08
GD0921,Female,PC,19-24,MOBA,"League of Legends",1.8,Good,8.8,Rarely,Sometimes,Low,Good,3.8,7,7.8,1,FALSE,FALSE,47.37
GD0922,Male,Mobile,25-30,"Mobile Games","Clash of Clans",12.4,Poor,5.1,Rarely,Rarely,Severe,Good,,7,2.9,8,FALSE,FALSE,331.29
GD0923,Male,Multi-platform,13-18,"Mobile Games","Genshin Impact",4.1,Fair,6.4,Sometimes,Daily,Low,Average,1.12,,6.8,2,FALSE,FALSE,12.42
GD0924,Male,Multi-platform,13-18,RPG,"Elden Ring",8.1,Poor,4.5,Always,Often,High,"Below Average",3.42,,5,6,TRUE,FALSE,82.51
GD0925,Male,PC,19-24,Strategy,"StarCraft II",11.2,Poor,5,Always,Often,Severe,"Below Average",1.12,2,5.7,6,TRUE,TRUE,339.42
GD0926,Male,PC,25-30,MOBA,"Dota 2",11.3,"Very Poor",3.2,Sometimes,Sometimes,Severe,Poor,,7,6.2,7,TRUE,TRUE,334.36
GD0927,Male,PC,19-24,Strategy,"StarCraft II",4.7,Fair,5.7,Never,Often,Low,Excellent,2.63,8,7.3,1,TRUE,FALSE,74.39
GD0928,Male,PC,13-18,Strategy,"StarCraft II",5.6,Fair,6.2,Rarely,Sometimes,Moderate,Average,3.11,,8.6,3,TRUE,FALSE,36.12
GD0929,Male,PC,19-24,MOBA,"League of Legends",5.6,Poor,5.4,Sometimes,Rarely,Low,"Below Average",3.24,3,8.4,3,TRUE,TRUE,68.45
GD0930,Male,Multi-platform,25-30,FPS,Overwatch,7.7,"Very Poor",3.1,Never,Never,Moderate,Poor,,3,7.2,5,TRUE,TRUE,129.71
GD0931,Male,Multi-platform,13-18,RPG,"Elden Ring",5,Fair,5.6,Always,Daily,Low,Average,3.43,,7.7,4,TRUE,FALSE,36.8
GD0932,Other,Multi-platform,19-24,Strategy,"Civilization VI",10.2,Poor,4.8,Never,Daily,Severe,"Below Average",3.81,8,3.9,5,FALSE,FALSE,312.2
GD0933,Male,Multi-platform,13-18,RPG,"Elden Ring",11.4,"Very Poor",3.9,Never,Daily,Severe,Average,2.48,,5.9,9,FALSE,FALSE,367.71
GD0934,Female,Multi-platform,25-30,RPG,"Cyberpunk 2077",10.1,"Very Poor",3.2,Rarely,Often,High,Failing,,7,4.4,9,TRUE,FALSE,154.85
GD0935,Female,Multi-platform,19-24,"Battle Royale",Warzone,6.1,Fair,6.3,Rarely,Daily,Moderate,Good,3.58,6,8.4,3,TRUE,TRUE,135.6
GD0936,Male,Multi-platform,19-24,Strategy,"Civilization VI",9.8,Fair,6,Always,Rarely,Severe,Poor,2.02,6,5.2,6,TRUE,TRUE,444.67
GD0937,Male,PC,25-30,FPS,Valorant,4.9,Fair,6.1,Sometimes,Never,Low,Average,,8,6.7,2,FALSE,FALSE,36.17
GD0938,Female,Multi-platform,19-24,FPS,Overwatch,3.4,Good,7.3,Rarely,Never,Low,Excellent,2.91,1,9.3,3,FALSE,FALSE,47.32
GD0939,Male,Multi-platform,19-24,"Battle Royale","Apex Legends",8.6,"Very Poor",3.8,Often,Daily,High,"Below Average",1.31,6,4.2,6,TRUE,FALSE,455.29
GD0940,Male,Multi-platform,25-30,RPG,Skyrim,11.8,"Very Poor",3.5,Never,Rarely,Severe,Failing,,4,2,8,TRUE,TRUE,227.37
GD0941,Female,Mobile,19-24,"Mobile Games","PUBG Mobile",5.4,Fair,5.7,Rarely,Never,Low,Average,,9,6.2,4,TRUE,FALSE,88.2
GD0942,Male,PC,13-18,MOBA,"League of Legends",3.8,Fair,6.8,Sometimes,Sometimes,Low,Average,3.48,,8.8,1,FALSE,FALSE,46.64
GD0943,Male,Multi-platform,13-18,MMO,"Elder Scrolls Online",8.7,Poor,4.3,Always,Sometimes,High,"Below Average",1.65,,4.6,7,TRUE,FALSE,466.73
GD0944,Male,Multi-platform,19-24,"Battle Royale",Fortnite,11.3,Poor,4.5,Sometimes,Sometimes,Severe,Average,2.06,7,3.4,6,TRUE,FALSE,446.72
GD0945,Female,Multi-platform,25-30,FPS,Overwatch,3.7,Fair,6.8,Often,Sometimes,Low,Average,,5,8.2,2,FALSE,FALSE,27.83
GD0946,Male,PC,19-24,FPS,Valorant,2.5,Good,8.2,Sometimes,Often,Low,Good,,8,10.2,1,FALSE,FALSE,16.97
GD0947,Male,PC,31+,MOBA,"Dota 2",8.9,Poor,5.5,Always,Never,High,"Below Average",,6,7.5,4,TRUE,TRUE,129.13
GD0948,Male,Multi-platform,25-30,Strategy,"Civilization VI",3.3,Good,8.5,Always,Often,Low,Excellent,,1,7.3,3,FALSE,FALSE,24
GD0949,Male,Mobile,19-24,"Mobile Games","PUBG Mobile",7.7,"Very Poor",3.9,Sometimes,Rarely,High,"Below Average",2.53,1,7.9,6,FALSE,FALSE,67.61
GD0950,Male,Mobile,19-24,"Mobile Games","Candy Crush",1.1,Good,7.7,Often,Often,Low,Excellent,1.78,4,7.6,1,FALSE,FALSE,5.41
GD0951,Female,PC,19-24,MOBA,"Dota 2",7.2,"Very Poor",3.5,Sometimes,Never,Moderate,Poor,,7,7.2,4,TRUE,TRUE,141.29
GD0952,Male,Multi-platform,19-24,FPS,Overwatch,8.3,"Very Poor",3.7,Never,Often,Moderate,Failing,1.12,1,6.8,7,TRUE,FALSE,17.93
GD0953,Male,Multi-platform,19-24,FPS,"Call of Duty",2.8,Good,8.2,Rarely,Never,Low,Good,1.64,1,6.9,1,FALSE,FALSE,18.69
GD0954,Female,Multi-platform,19-24,RPG,"Cyberpunk 2077",5.5,Poor,5,Often,Daily,Low,Good,3.13,2,9.3,3,TRUE,FALSE,33.67
GD0955,Male,Multi-platform,25-30,RPG,"Elden Ring",5.7,Poor,5.4,Never,Daily,Moderate,Good,,8,7.6,3,FALSE,TRUE,96.14
GD0956,Other,Multi-platform,19-24,"Battle Royale",Fortnite,6,Fair,6.2,Always,Sometimes,Low,"Below Average",,2,6.8,4,TRUE,TRUE,28.31
GD0957,Male,Multi-platform,19-24,MMO,"Final Fantasy XIV",5.9,Fair,6.2,Sometimes,Rarely,Moderate,"Below Average",2.35,5,7.9,3,TRUE,TRUE,142.99
GD0958,Male,Multi-platform,19-24,RPG,"Elden Ring",7.7,Poor,5.2,Never,Never,High,"Below Average",3.71,2,6.2,6,TRUE,FALSE,37.02
GD0959,Male,Multi-platform,25-30,"Battle Royale",Fortnite,4.9,Fair,6.6,Often,Sometimes,Low,Average,,2,6.1,3,TRUE,FALSE,21.48
GD0960,Male,PC,13-18,FPS,CS:GO,7.6,"Very Poor",4,Sometimes,Daily,High,Poor,1.6,,6.6,4,TRUE,FALSE,138.82
GD0961,Female,Mobile,13-18,MOBA,"Mobile Legends",5.2,Poor,5.1,Often,Daily,Low,Average,3.82,,6.4,4,TRUE,FALSE,77.03
GD0962,Female,Mobile,19-24,"Mobile Games","Candy Crush",6.8,Poor,5.3,Sometimes,Never,High,Poor,2.55,1,5.4,5,TRUE,FALSE,77.66
GD0963,Female,PC,13-18,FPS,CS:GO,10.8,Poor,5,Rarely,Rarely,High,Average,3.21,,4,6,TRUE,TRUE,110.92
GD0964,Male,PC,19-24,MOBA,"Dota 2",3.6,Fair,5.6,Often,Often,Low,Average,,9,8.2,4,FALSE,FALSE,46.98
GD0965,Male,Multi-platform,19-24,"Battle Royale",Warzone,9.3,Poor,5.1,Rarely,Never,Severe,Poor,1.78,4,3.9,4,FALSE,TRUE,50.18
GD0966,Other,PC,13-18,FPS,Valorant,7.6,Poor,4.8,Never,Daily,High,Excellent,1.05,,6.1,3,TRUE,TRUE,37.08
GD0967,Male,PC,19-24,Strategy,"StarCraft II",7,"Very Poor",4,Often,Daily,High,Poor,3.3,3,7.3,5,FALSE,FALSE,54.91
GD0968,Female,Multi-platform,19-24,"Battle Royale","Apex Legends",1,Good,7.9,Often,Never,Low,Excellent,,8,10.9,1,FALSE,FALSE,8.43
GD0969,Female,Multi-platform,13-18,"Battle Royale",Warzone,2.8,Good,8.6,Always,Never,Low,Good,1.4,,8.4,2,FALSE,FALSE,17.43
GD0970,Male,Multi-platform,13-18,"Mobile Games","Genshin Impact",4.1,Poor,5.5,Rarely,Never,Low,Good,1.13,,6.4,2,FALSE,FALSE,32.97
GD0971,Female,Multi-platform,19-24,Strategy,"Civilization VI",6.3,Fair,6.5,Sometimes,Often,Low,Good,1.24,6,7.4,4,TRUE,FALSE,70.66
GD0972,Female,PC,13-18,Strategy,"StarCraft II",8.5,"Very Poor",3.6,Never,Rarely,Moderate,Poor,2.36,,5.8,5,TRUE,TRUE,231.04
GD0973,Male,Multi-platform,13-18,"Battle Royale","Apex Legends",7.4,Poor,5.3,Often,Often,High,Failing,2.66,,4.8,5,TRUE,TRUE,54.82
GD0974,Male,PC,19-24,FPS,CS:GO,11,Poor,4.9,Always,Daily,Severe,Failing,,5,5.7,6,FALSE,TRUE,388.42
GD0975,Male,Multi-platform,19-24,FPS,"Call of Duty",7.8,Poor,4.8,Never,Often,Moderate,"Below Average",2.91,7,5.2,3,TRUE,FALSE,146.41
GD0976,Female,Multi-platform,13-18,MMO,"Elder Scrolls Online",8.3,Poor,4.9,Sometimes,Never,Moderate,Poor,2.73,,4.8,7,TRUE,TRUE,59.04
GD0977,Female,Multi-platform,25-30,RPG,"Elden Ring",4.2,Fair,5.9,Always,Sometimes,Low,Average,,8,8.7,4,FALSE,FALSE,30.61
GD0978,Female,PC,19-24,FPS,CS:GO,7.4,Poor,5.5,Rarely,Never,High,"Below Average",1.88,3,7.4,5,TRUE,FALSE,113.01
GD0979,Male,PC,19-24,FPS,CS:GO,8.4,Fair,5.9,Often,Never,High,Poor,2.33,9,5.3,6,TRUE,FALSE,44.54
GD0980,Female,Mobile,19-24,"Mobile Games","PUBG Mobile",8.7,Poor,4.4,Never,Sometimes,Severe,"Below Average",2.48,4,6.9,5,TRUE,TRUE,107.16
GD0981,Male,PC,25-30,FPS,CS:GO,9.4,Poor,4.5,Rarely,Daily,Severe,Average,,9,6.8,5,TRUE,TRUE,361.61
GD0982,Female,Multi-platform,19-24,Strategy,"Civilization VI",13.6,Fair,5.8,Rarely,Often,Severe,Failing,2.92,5,2.4,8,TRUE,FALSE,438.83
GD0983,Male,PC,13-18,Strategy,"Age of Empires",7.1,Poor,4.1,Sometimes,Never,Low,Failing,2.07,,8.1,5,TRUE,FALSE,105.16
GD0984,Male,PC,19-24,MOBA,"Dota 2",5.9,Poor,5,Often,Never,Low,Good,,2,8.3,5,FALSE,TRUE,124.93
GD0985,Male,Multi-platform,25-30,"Battle Royale","Apex Legends",4.4,Fair,6.5,Often,Never,Low,Failing,,8,8.5,4,FALSE,FALSE,20.1
GD0986,Male,Multi-platform,13-18,"Battle Royale",Warzone,7.3,"Very Poor",4,Always,Daily,Moderate,Poor,2.9,,6.8,3,FALSE,FALSE,67.44
GD0987,Female,Multi-platform,13-18,FPS,Overwatch,3.5,Fair,6.1,Often,Sometimes,Low,Average,3.68,,6.9,1,FALSE,FALSE,1.35
GD0988,Male,PC,19-24,MOBA,"Dota 2",4.7,Fair,6.7,Often,Often,Low,Excellent,2.02,10,6.5,2,FALSE,FALSE,59.91
GD0989,Male,Multi-platform,19-24,MMO,"Final Fantasy XIV",4.4,Poor,5.4,Sometimes,Sometimes,Low,Good,2.26,5,9.7,3,FALSE,FALSE,8.08
GD0990,Male,PC,13-18,MOBA,"League of Legends",1.5,Good,9,Often,Daily,Low,Good,2.91,,9,1,FALSE,FALSE,45.29
GD0991,Female,PC,19-24,FPS,Valorant,7,"Very Poor",3.2,Often,Daily,Moderate,Poor,3,1,7.7,5,FALSE,TRUE,121.06
GD0992,Female,Multi-platform,19-24,RPG,"Cyberpunk 2077",3.6,Fair,6.8,Never,Rarely,Low,"Below Average",,8,7.7,1,FALSE,FALSE,31.45
GD0993,Male,Multi-platform,13-18,MMO,"Elder Scrolls Online",6.1,Poor,5.5,Rarely,Often,Low,"Below Average",1.11,,8.3,3,TRUE,FALSE,143.48
GD0994,Female,Multi-platform,31+,RPG,Skyrim,4.9,Fair,5.7,Always,Never,Low,Poor,,4,6.4,5,FALSE,FALSE,18.84
GD0995,Female,Multi-platform,19-24,"Battle Royale","Apex Legends",9.3,Fair,5.8,Rarely,Never,Severe,Poor,2.53,8,4.4,6,FALSE,FALSE,220.04
